locus	mu	sd	n
chr1-22469615-22469652	1.3890945026206731	0.276090876858147	150
chr1-22508006-22508031	1.3907155657018389	0.2786049924872968	150
chr1-225266470-225266600	1.3951563265169273	0.2947363460158597	150
chr1-225461899-225461924	1.389799508383934	0.27888375837620966	150
chr1-225750273-225750304	1.3904493646158633	0.2793416296556143	150
chr1-225772917-225772949	1.3907155657018389	0.2786049924872968	150
chr1-225942553-225942585	1.390144949755896	0.2794507948305276	150
chr1-225971931-225971966	1.3910061881322093	0.2767762610206646	150
chr1-226092371-226092410	1.3890945026206731	0.276090876858147	150
chr1-226263499-226263528	1.3907155657018389	0.2786049924872968	150
chr1-226653351-226653399	1.3907155657018389	0.2786049924872968	150
chr1-22699411-22699475	1.393572412498382	0.29014333689110816	150
chr1-227367336-227367361	1.3924129976521091	0.2813541877436554	150
chr1-227461696-227461722	1.3904493646158633	0.2793416296556143	150
chr1-22759925-22759950	1.3918896362409965	0.2828678330277517	150
chr1-228572171-228572209	1.3904493646158633	0.2793416296556143	150
chr1-228577430-228577459	1.3904493646158633	0.2793416296556143	150
chr1-228594569-228594606	1.390144949755896	0.2794507948305276	150
chr1-229665042-229665081	1.3914933034984223	0.2816667025209548	150
chr1-229670785-229670815	1.3926922219796636	0.2794429888600684	150
chr1-229865582-229865640	1.389799508383934	0.27888375837620966	150
chr1-230604977-230605015	1.3908266397253988	0.2810824552123665	150
chr1-230950010-230950070	1.3917801221088795	0.27972259316948533	150
chr1-230982848-230982875	1.392067036953575	0.2808889941334595	150
chr1-231007811-231007847	1.434402824145775	0.276090876858147	150
chr1-231841037-231841062	1.3894094427730124	0.2775710989487154	150
chr1-232362353-232362380	1.3890945026206731	0.276090876858147	150
chr1-232423127-232423156	1.390144949755896	0.2794507948305276	150
chr1-232775537-232775563	1.3924333399561346	0.2866939596356822	150
chr1-232861007-232861199	4.868733308612488	0.6938370833083284	150
chr1-232985033-232985062	1.390144949755896	0.2794507948305276	150
chr1-233203111-233203150	1.3897995083839343	0.27888375837620977	150
chr1-234275697-234275748	1.3938153009527778	0.2896348013317008	150
chr1-234631722-234631757	1.3904493646158633	0.2793416296556143	150
chr1-235352714-235352739	1.389799508383934	0.27888375837620966	150
chr1-23545001-23545035	1.3904493646158633	0.2793416296556143	150
chr1-235517095-235517131	1.3904493646158633	0.2793416296556143	150
chr1-235534353-235534387	1.3894094427730124	0.2775710989487154	150
chr1-235545000-235545027	1.3894094427730124	0.2775710989487154	150
chr1-235644221-235644261	1.3910061881322096	0.27677626102066466	150
chr1-235790258-235790299	1.3904493646158633	0.2793416296556143	150
chr1-236052943-236052972	1.3953809175099188	0.2885637447878824	150
chr1-236063862-236063887	1.3904493646158633	0.2793416296556143	150
chr1-236342085-236342115	1.392807819975848	0.28275446269784243	150
chr1-236595227-236595252	1.3890945026206731	0.276090876858147	150
chr1-237672029-237672060	1.3890945026206731	0.276090876858147	150
chr1-237789857-237789911	1.390144949755896	0.2794507948305276	150
chr1-237991236-237991266	1.390144949755896	0.2794507948305276	150
chr1-23867219-23867246	1.3907155657018389	0.2786049924872968	150
chr1-238765692-238765721	1.3904493646158633	0.2793416296556143	150
chr1-239320537-239320570	1.392151579192297	0.2821166734166553	150
chr1-23995923-23995962	1.390144949755896	0.2794507948305276	150
chr1-240122610-240122821	1.3910061881322093	0.2767762610206646	150
chr1-240300369-240300394	1.3894094427730124	0.2775710989487154	150
chr1-240308810-240308859	1.390144949755896	0.2794507948305276	150
chr1-240391603-240391663	1.3904493646158633	0.2793416296556143	150
chr1-240405125-240405154	1.392436487367092	0.2801818417161096	150
chr1-240551527-240551554	1.3894094427730124	0.2775710989487154	150
chr1-240749029-240749056	1.390144949755896	0.2794507948305276	150
chr1-240848085-240848116	1.390144949755896	0.2794507948305276	150
chr1-24091696-24091742	1.3926922219796636	0.2794429888600684	150
chr1-241075450-241075477	1.3904493646158633	0.2793416296556143	150
chr1-241149871-241149901	1.389799508383934	0.27888375837620966	150
chr1-241252321-241252364	1.389799508383934	0.27888375837620966	150
chr1-242107192-242107235	1.3949792549150437	0.28767718672059345	150
chr1-24226300-24226493	1.392436487367092	0.2801818417161096	150
chr1-24237144-24237215	1.390144949755896	0.2794507948305276	150
chr1-242719179-242719223	1.3918896362409965	0.2828678330277517	150
chr1-242825930-242825960	1.390144949755896	0.2794507948305276	150
chr1-242973440-242973480	1.3890945026206731	0.276090876858147	150
chr1-243242376-243242404	1.390144949755896	0.2794507948305276	150
chr1-243691172-243691239	1.3934614453419403	0.28870093786041184	150
chr1-244016503-244016560	1.3910061881322093	0.2767762610206646	150
chr1-244561416-244561448	1.389799508383934	0.27888375837620966	150
chr1-244598470-244598499	1.3904493646158633	0.2793416296556143	150
chr1-244729954-244729989	1.3930073380537364	0.2858716917654017	150
chr1-244913332-244913359	1.3904493646158633	0.2793416296556143	150
chr1-244994924-244994988	1.3890945026206731	0.276090876858147	150
chr1-245369-245430	1.3915838220598569	0.28298226304438806	150
chr1-245382429-245382458	1.3904493646158633	0.2793416296556143	150
chr1-245417102-245417129	1.389799508383934	0.27888375837620966	150
chr1-245842759-245842788	1.391360788477187	0.2845012209040791	150
chr1-245961679-245961807	1.390144949755896	0.2794507948305276	150
chr1-246855854-246856071	1.402443516344691	0.3089652648210524	150
chr1-246860021-246860114	1.3931659843102782	0.28842602541734913	150
chr1-246998251-246998281	1.3904493646158633	0.2793416296556143	150
chr1-247288732-247288764	1.390144949755896	0.2794507948305276	150
chr1-247693020-247693047	1.390144949755896	0.2794507948305276	150
chr1-248208111-248208141	1.391493303498422	0.2816667025209547	150
chr1-248739402-248739431	1.3918461023090802	0.2822373834839179	150
chr1-24903892-24903941	1.3894094427730124	0.2775710989487154	150
chr1-249161281-249161335	1.3949105915162603	0.2918998101351688	150
chr1-249239747-249240621	4.957994122097021	0.8408874394551226	150
chr1-24931064-24931097	1.3894094427730124	0.2775710989487154	150
chr1-25001999-25002026	1.390144949755896	0.2794507948305276	150
chr1-25202822-25202872	1.390144949755896	0.2794507948305276	150
chr1-25471397-25471464	1.3904493646158633	0.2793416296556143	150
chr1-25541207-25541232	1.3894094427730124	0.2775710989487154	150
chr1-25622341-25622370	1.390144949755896	0.2794507948305276	150
chr1-25986887-25986915	1.3904493646158633	0.2793416296556143	150
chr1-26280726-26280793	1.3904493646158633	0.2793416296556143	150
chr1-26489823-26489853	1.3907155657018389	0.2786049924872968	150
chr1-26577405-26577449	1.3904493646158633	0.2793416296556143	150
chr1-26749889-26749927	1.3904493646158633	0.2793416296556143	150
chr1-26835369-26835397	1.390144949755896	0.2794507948305276	150
chr1-26921875-26921942	1.3909457241252854	0.27727295063084845	150
chr1-27034757-27034793	1.3890945026206731	0.276090876858147	150
chr1-2708571-2708598	1.3909457241252854	0.27727295063084845	150
chr1-27132443-27132482	1.390144949755896	0.2794507948305276	150
chr1-27136538-27136576	1.3910061881322096	0.27677626102066466	150
chr1-27171811-27171843	1.3890945026206731	0.276090876858147	150
chr1-27335468-27335499	1.390144949755896	0.2794507948305276	150
chr1-27383519-27383544	1.392436487367092	0.2801818417161096	150
chr1-27595655-27595682	1.3908266397253988	0.2810824552123665	150
chr1-27715707-27715742	1.3914933034984223	0.2816667025209548	150
chr1-27947502-27947582	1.3904493646158633	0.2793416296556143	150
chr1-28064379-28064416	1.389799508383934	0.27888375837620966	150
chr1-28573637-28573669	1.3904493646158633	0.2793416296556143	150
chr1-28621713-28621751	1.3904493646158633	0.2793416296556143	150
chr1-28860282-28860307	1.419181133652417	0.33518813376268025	150
chr1-28860334-28860407	1.3960792324191023	0.29068380743655575	150
chr1-29022450-29022486	1.3913714555404324	0.2784059854873161	150
chr1-29033489-29033514	1.3890945026206731	0.276090876858147	150
chr1-29079870-29079910	1.390144949755896	0.2794507948305276	150
chr1-29367645-29367700	1.3904493646158633	0.2793416296556143	150
chr1-29691910-29691978	1.3904493646158633	0.2793416296556143	150
chr1-29849230-29849285	1.390144949755896	0.2794507948305276	150
chr1-30408475-30408646	1.390144949755896	0.2794507948305276	150
chr1-30680616-30680652	1.3904493646158633	0.2793416296556143	150
chr1-31163599-31163637	1.3904493646158633	0.2793416296556143	150
chr1-31254128-31254168	1.394940511281817	0.29241349603478084	150
chr1-31353874-31353901	1.3890945026206731	0.276090876858147	150
chr1-31579453-31579479	1.390144949755896	0.2794507948305276	150
chr1-32023536-32023577	1.3918461023090802	0.2822373834839179	150
chr1-32045763-32045866	1.3909244610819098	0.2825144637762906	150
chr1-32060817-32061058	1.3909244610819098	0.2825144637762906	150
chr1-3232829-3232865	1.3915838220598569	0.28298226304438806	150
chr1-32454802-32454828	1.3890945026206731	0.276090876858147	150
chr1-32527526-32527555	1.3904493646158633	0.2793416296556143	150
chr1-32531668-32531694	1.3917142345334326	0.2803155036612498	150
chr1-32571297-32571338	1.3904493646158633	0.2793416296556143	150
chr1-32728994-32729050	1.3904493646158633	0.2793416296556143	150
chr1-32763378-32763408	1.3907155657018389	0.2786049924872968	150
chr1-32939944-32939983	1.390144949755896	0.2794507948305276	150
chr1-33033392-33033449	1.3984835073669353	0.2984536142349331	150
chr1-33119238-33119278	1.3940038971355289	0.2872599169612407	150
chr1-33127471-33127507	1.3904493646158633	0.2793416296556143	150
chr1-33442086-33442133	1.3904493646158633	0.2793416296556143	150
chr1-33630367-33630394	1.3894094427730124	0.2775710989487154	150
chr1-35267828-35268048	1.3948736997725166	0.29125275957085567	150
chr1-35724440-35724467	1.3955382688173386	0.28500927296433753	150
chr1-35725042-35725071	1.3910061881322096	0.27677626102066466	150
chr1-35728133-35728178	1.3907155657018389	0.2786049924872968	150
chr1-35748927-35748956	1.390826639725399	0.28108245521236663	150
chr1-35839620-35839648	1.3904493646158633	0.2793416296556143	150
chr1-36325575-36325604	1.389799508383934	0.27888375837620966	150
chr1-36761555-36761592	1.3904493646158633	0.2793416296556143	150
chr1-36996317-36996367	1.390144949755896	0.2794507948305276	150
chr1-37271537-37271581	1.390144949755896	0.2794507948305276	150
chr1-3785155-3785282	1.4083452071864793	0.32095715465064495	150
chr1-37961285-37961328	1.3894094427730124	0.2775710989487154	150
chr1-38198535-38198579	1.3904493646158633	0.2793416296556143	150
chr1-38285623-38285657	1.3907155657018389	0.2786049924872968	150
chr1-38432607-38432633	1.3907155657018389	0.2786049924872968	150
chr1-38446513-38446538	1.3904493646158633	0.2793416296556143	150
chr1-38477720-38477746	1.389799508383934	0.27888375837620966	150
chr1-38643444-38643469	1.3915838220584986	0.28298226304379415	150
chr1-39289541-39289566	1.3907155657018389	0.2786049924872968	150
chr1-39289687-39289712	1.3907155657018389	0.2786049924872968	150
chr1-39336471-39336500	1.390144949755896	0.2794507948305276	150
chr1-39420558-39420590	1.3909457241252854	0.27727295063084845	150
chr1-39493411-39493436	1.390144949755896	0.2794507948305276	150
chr1-39504993-39505019	1.470611326612902	0.43207951794296534	150
chr1-39505384-39505424	1.3924129976521091	0.2813541877436554	150
chr1-39755365-39755397	1.3907155657018389	0.2786049924872968	150
chr1-40023773-40023804	1.3904493646158633	0.2793416296556143	150
chr1-40130162-40130201	1.4022832342542688	0.30294547677941797	150
chr1-40380163-40380216	1.3904493646158633	0.2793416296556143	150
chr1-40690295-40690326	1.3946632979526659	0.2809904264606865	150
chr1-40929976-40930023	1.390144949755896	0.2794507948305276	150
chr1-41082914-41082946	1.3917801221088795	0.27972259316948533	150
chr1-4124276-4127675	1.4013878091971277	0.29721507586837226	150
chr1-41393572-41393597	1.3904493646158633	0.2793416296556143	150
chr1-41410557-41410629	1.3907155657018389	0.2786049924872968	150
chr1-41720781-41720807	1.3894094427730124	0.2775710989487154	150
chr1-41747614-41747658	1.3890945026206731	0.276090876858147	150
chr1-42717377-42717407	1.3907155657018389	0.2786049924872968	150
chr1-42729601-42729629	1.3904493646158633	0.2793416296556143	150
chr1-43102636-43102663	1.3894094427730124	0.2775710989487154	150
chr1-43174813-43174844	1.4739311883324122	0.276090876858147	150
chr1-43188163-43188213	1.3929035241454175	0.2781069403598238	150
chr1-43463468-43463501	1.3909457241252854	0.27727295063084845	150
chr1-43544922-43544954	1.3909457241252854	0.27727295063084845	150
chr1-4363043-4363131	1.390144949755896	0.2794507948305276	150
chr1-4363133-4363372	1.405771418129568	0.32066006227821287	150
chr1-43729999-43730047	1.3890945026206731	0.276090876858147	150
chr1-43819118-43819148	1.3904493646158633	0.2793416296556143	150
chr1-43857754-43857798	1.3966816191405902	0.2903863351204431	150
chr1-44184350-44184376	1.3894094427730124	0.2775710989487154	150
chr1-44384741-44384767	1.3894094427730124	0.2775710989487154	150
chr1-44581122-44581167	1.3904493646158633	0.2793416296556143	150
chr1-45388508-45388535	1.3904493646158633	0.2793416296556143	150
chr1-45403555-45403593	1.3890945026206731	0.276090876858147	150
chr1-45417626-45417652	1.3904493646158633	0.2793416296556143	150
chr1-4568635-4568671	1.461016989414771	0.4258971361041788	150
chr1-45860351-45860380	1.390144949755896	0.2794507948305276	150
chr1-46067417-46067445	1.390144949755896	0.2794507948305276	150
chr1-46354335-46354371	1.3904493646158633	0.2793416296556143	150
chr1-46366118-46366148	1.390144949755896	0.2794507948305276	150
chr1-46453434-46453473	1.3904493646158633	0.2793416296556143	150
chr1-46511289-46511316	1.390144949755896	0.2794507948305276	150
chr1-46737697-46737731	1.389799508383934	0.27888375837620966	150
chr1-46756588-46756616	1.3904493646158633	0.2793416296556143	150
chr1-46802930-46802964	1.3915838220598569	0.28298226304438806	150
chr1-47050921-47050975	1.3904493646158633	0.2793416296556143	150
chr1-4707101-4707649	1.3890945026206731	0.276090876858147	150
chr1-47845922-47845950	1.3904493646158633	0.2793416296556143	150
chr1-48375109-48375272	1.3904493646158633	0.2793416296556143	150
chr1-48849997-48850098	1.389799508383934	0.27888375837620966	150
chr1-49012536-49012571	1.390144949755896	0.2794507948305276	150
chr1-49401630-49401667	1.389799508383934	0.27888375837620966	150
chr1-49863983-49864039	1.390144949755896	0.2794507948305276	150
chr1-49900328-49900406	1.394940511281817	0.29241349603478084	150
chr1-51144448-51144476	1.3904493646158633	0.2793416296556143	150
chr1-51995842-51995877	1.3904493646158633	0.2793416296556143	150
chr1-5235537-5235620	1.390144949755896	0.2794507948305276	150
chr1-52484845-52484877	1.3890945026206731	0.276090876858147	150
chr1-53111068-53111097	1.390144949755896	0.2794507948305276	150
chr1-53118958-53118986	1.3907155657018389	0.2786049924872968	150
chr1-53121124-53121151	1.3894094427730124	0.2775710989487154	150
chr1-53186589-53186622	1.3910061881322093	0.2767762610206646	150
chr1-53344621-53344647	1.3910889846462864	0.28033368234827355	150
chr1-5368097-5368144	1.390144949755896	0.2794507948305276	150
chr1-53963102-53963127	1.3890945026206731	0.276090876858147	150
chr1-54491536-54491579	1.3907155657018389	0.2786049924872968	150
chr1-54663700-54663729	1.389799508383934	0.27888375837620966	150
chr1-54754693-54754730	1.389799508383934	0.27888375837620966	150
chr1-54847055-54847080	1.3904493646158633	0.2793416296556143	150
chr1-54976289-54976339	1.4037309446574662	0.30974322731739995	150
